MISPAR_RECHEV,SUG_RECALL,SUG_TAKALA,TEUR_TAKALA,TAARICH_PTICHA
05804050,קמפיין שרות טכני,מנוע ומערכותיו,החלפת מזרקים במנועי דיזל,2011-12-26
05804050,תקלה סידרתית בטיחותית,מנוע ומערכותיו,צמת חוטים לחיישן מצב המצערת TPS,2011-03-22
05804850,תקלה סידרתית בטיחותית,מנוע ומערכותיו,צמת חוטים לחיישן מצב המצערת TPS,2011-03-22
05806650,תקלה סידרתית בטיחותית,מנוע ומערכותיו,צמת חוטים לחיישן מצב המצערת TPS,2011-03-22
05806650,קמפיין שרות טכני,מנוע ומערכותיו,החלפת מזרקים במנועי דיזל,2011-12-26
05807150,תקלה סידרתית בטיחותית,מנוע ומערכותיו,צמת חוטים לחיישן מצב המצערת TPS,2011-03-22
05807360,תקלה סידרתית בטיחותית,מערכת הבטיחות,בחלק מהרכבים אפשרות לכשל במערכת הניפוח של כרית האויר.,2015-07-05
05808260,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-21
05814250,תקלה סידרתית בטיחותית,מנוע ומערכותיו,צמת חוטים לחיישן מצב המצערת TPS,2011-03-22
05814450,תקלה סידרתית בטיחותית,מנוע ומערכותיו,צמת חוטים לחיישן מצב המצערת TPS,2011-03-22
05814460,תקלה סידרתית בטיחותית,כריות אוויר,אפשרות כשל במערכת הניפוח של כרית האוויר בצד הנוסע.,2016-07-12
05814460,תקלה סידרתית בטיחותית,אחר,חשש לכשל בזרוע מנגנון כיוונון מושב הנהג,2017-07-31
05815550,תקלה סידרתית בטיחותית,מנוע ומערכותיו,צמת חוטים לחיישן מצב המצערת TPS,2011-03-22
05816070,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן פתיחה.,2018-04-15
05816070,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אויר צד נהג עלולה לפזר חלקיקי מתכת בזמן פתיחה,2017-04-18
05820360,תקלה סידרתית בטיחותית,כריות אוויר,חשש לכשל במודול כרית האוויר בצד הנהג,2020-06-15
05823570,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן פתיחה.,2017-07-30
05823570,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נהג עלולה לפזר חלקיקי מתכת בזמן פתיחה.,2017-02-06
05828770,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן פתיחה.,2018-04-15
05828770,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אויר צד נהג עלולה לפזר חלקיקי מתכת בזמן פתיחה,2017-04-18
05828870,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אויר צד נהג עלולה לפזר חלקיקי מתכת בזמן פתיחה,2017-04-18
05828870,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן פתיחה.,2018-04-15
05831470,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן פתיחה.,2018-04-15
05831470,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אויר צד נהג עלולה לפזר חלקיקי מתכת בזמן פתיחה,2017-04-18
05832060,תקלה סידרתית בטיחותית,כריות אוויר,חשש לכשל במודול כרית האוויר בצד הנהג,2020-06-15
05832950,תקלה סידרתית בטיחותית,מנוע ומערכותיו,צמת חוטים לחיישן מצב המצערת TPS,2011-03-22
05835850,תקלה סידרתית בטיחותית,מנוע ומערכותיו,רגל הנהג עלולה לפגוע במפתח הרכב ולהעביר/להוציא  את מתג ההתנעה ממצב נסיעה והמנוע עשוי לדומם,2014-09-17
05836460,תקלה סידרתית בטיחותית,כריות אוויר,חשש לכשל במודול כרית האוויר,2019-12-25
05838260,תקלה סידרתית בטיחותית,כריות אוויר,חשש לכשל במודול כרית האוויר בצד הנהג,2020-06-15
05841950,תקלה סידרתית בטיחותית,מנוע ומערכותיו,רגל הנהג עלולה לפגוע במפתח הרכב ולהעביר/להוציא  את מתג ההתנעה ממצב נסיעה והמנוע עשוי לדומם,2014-09-17
05841950,תקלה סידרתית בטיחותית,מנוע ומערכותיו,יתכן מצב שבו בעת בלימה חזקה יינזלו טיפות שמן מהמנוע לסעפת הפליטה.,2016-03-16
05845050,תקלה סידרתית בטיחותית,מנוע ומערכותיו,רגל הנהג עלולה לפגוע במפתח הרכב ולהעביר/להוציא  את מתג ההתנעה ממצב נסיעה והמנוע עשוי לדומם,2014-09-17
05845950,תקלה סידרתית בטיחותית,מנוע ומערכותיו,רגל הנהג עלולה לפגוע במפתח הרכב ולהעביר/להוציא  את מתג ההתנעה ממצב נסיעה והמנוע עשוי לדומם,2014-09-17
05845950,תקלה סידרתית בטיחותית,מנוע ומערכותיו,יתכן מצב שבו בעת בלימה חזקה יינזלו טיפות שמן מהמנוע לסעפת הפליטה.,2016-03-16
05847270,תקלה סידרתית בטיחותית,כריות אוויר,יחידת הניפוח בצד הנהג עלולה לפזר חלקיקי מתכת בזמן פתיחה,2021-10-17
05848350,תקלה סידרתית בטיחותית,מנוע ומערכותיו,יתכן מצב שבו בעת בלימה חזקה יינזלו טיפות שמן מהמנוע לסעפת הפליטה.,2016-03-16
05848750,תקלה סידרתית בטיחותית,מנוע ומערכותיו,רגל הנהג עלולה לפגוע במפתח הרכב ולהעביר/להוציא  את מתג ההתנעה ממצב נסיעה והמנוע עשוי לדומם,2014-09-17
05849970,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן פתיחה.,2018-04-15
05849970,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אויר צד נהג עלולה לפזר חלקיקי מתכת בזמן פתיחה,2017-04-18
05850150,תקלה סידרתית בטיחותית,מנוע ומערכותיו,טיפות שמן עלולות לנזול בעת בלימה חזקה מהמנוע לסעפת הפליטה,2011-12-27
05850150,תקלה סידרתית בטיחותית,מנוע ומערכותיו,רגל הנהג עלולה לפגוע במפתח הרכב ולהעביר/להוציא  את מתג ההתנעה ממצב נסיעה והמנוע עשוי לדומם,2014-09-17
05850250,תקלה סידרתית בטיחותית,מנוע ומערכותיו,רגל הנהג עלולה לפגוע במפתח הרכב ולהעביר/להוציא  את מתג ההתנעה ממצב נסיעה והמנוע עשוי לדומם,2014-09-17
05850750,תקלה סידרתית בטיחותית,מנוע ומערכותיו,רגל הנהג עלולה לפגוע במפתח הרכב ולהעביר/להוציא  את מתג ההתנעה ממצב נסיעה והמנוע עשוי לדומם,2014-09-17
05857210,תקלה סידרתית בטיחותית,מנוע ומערכותיו,צינור דלק,2012-01-05
05857210,קמפיין שרות טכני,היגוי ומתלים,חישוקי גלגלים,2012-01-05
05857860,תקלה סידרתית בטיחותית,כריות אוויר,חשש לכשל במודול כרית האוויר בצד הנהג,2020-06-15
05858050,קמפיין שרות טכני,מנוע ומערכותיו,החלפת מזרקים במנועי דיזל,2011-12-26
05858050,תקלה סידרתית בטיחותית,מנוע ומערכותיו,צמת חוטים לחיישן מצב המצערת TPS,2011-03-22
05859660,תקלה סידרתית בטיחותית,אחר,חשש לכשל בזרוע מנגנון כיוונון מושב הנהג,2017-07-31
05859750,תקלה סידרתית בטיחותית,מנוע ומערכותיו,צמת חוטים לחיישן מצב המצערת TPS,2011-03-22
05859850,תקלה סידרתית בטיחותית,מנוע ומערכותיו,צמת חוטים לחיישן מצב המצערת TPS,2011-03-22
05860370,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אויר צד נהג עלולה לפזר חלקיקי מתכת בזמן פתיחה,2017-04-18
05860370,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן פתיחה.,2018-04-15
05862970,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אויר צד נהג עלולה לפזר חלקיקי מתכת בזמן פתיחה,2017-04-18
05862970,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן פתיחה.,2018-04-15
05864960,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
05866650,תקלה סידרתית בטיחותית,מנוע ומערכותיו,צמת חוטים לחיישן מצב המצערת TPS,2011-03-22
05867460,תקלה סידרתית בטיחותית,מערכת הבטיחות,בחלק מהרכבים אפשרות לכשל במערכת הניפוח של כרית האויר.,2015-07-05
05869160,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
05872070,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן פתיחה.,2015-11-15
05872460,תקלה סידרתית בטיחותית,מערכת הבטיחות,בחלק מהרכבים אפשרות לכשל במערכת הניפוח של כרית האויר.,2015-07-05
05874060,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
05874550,תקלה סידרתית בטיחותית,מנוע ומערכותיו,מערכת ABS,2011-12-20
05877960,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-21
05880050,תקלה סידרתית בטיחותית,מנוע ומערכותיו,רגל הנהג עלולה לפגוע במפתח הרכב ולהעביר/להוציא  את מתג ההתנעה ממצב נסיעה והמנוע עשוי לדומם,2014-09-17
05880580,תקלה סידרתית בטיחותית,מנוע ומערכותיו,אפשרות לליקוי ברצועת התזמון,2021-08-08
