RECALL_ID|TOZAR_CD|TOZAR_TEUR|DEGEM|SHNAT_RECALL|BUILD_BEGIN_A|BUILD_END_A|SUG_RECALL|SUG_TAKALA|TEUR_TAKALA|OFEN_TIKUN|TKINA_EU|YEVUAN_TEUR|TELEPHONE|WEBSITE
"13679"|"089"|"KTM"|"KTM 1290 SUPER DUKE R"|"2020"|"2020-01-01"|"2020-12-31"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"קצר חשמלי בצמת החשמל הראשית כתוצאה מחיווט לא נכון"|"בדיקה"|"M1"|"דוד לובינסקי בעמ"|"03-6710570"|"WWW.MOTOSPORT.CO.IL"
"13682"|"053"|"SUBARU"|"IMPREZA"|"2021"|"2004-01-01"|"2011-12-31"|"תקלה סידרתית בטיחותית"|"כריות אוויר"|"אפשרות לכשל בפעולת כרית אויר נוסע מסוג TAKATA"|"בדיקה"|"M1"|"יפנאוטו חברה ישראלית לרכב בעמ"|"*8545"|"WWW.SUBARU.CO.IL"
"13683"|"001"|"TOYOTA"|"LANDCRUISER"|"2021"|"2016-01-01"|"2017-12-31"|"תקלה סידרתית בטיחותית"|"חגורות בטיחות"|"קיים חשש שחיישן נעילת חגורת בטיחות הנוסע לא יפעל ויוביל לאי זיהוי ואי פתיחת כרית האוויר בצד הנוסע הקדמי"|"החלפה"|"M1"|"יוניון מוטורס בעמ"|"1-800-22-1514"|"WWW.TOYOTA.CO.IL/SERVICE-AND-ACCESSORIES/RECALL"
"13685"|"020"|"DUCATI"|"SCRAMBLER 1100"|"2021"|"2018-01-01"|"2021-12-31"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"ייתכן שכבל שסתום הפרפר במערכת הפליטה יכול לבוא במגע עם הכבל החיובי של האופנוע, וכך ליצור אפשרות של קצר במערכת החשמל."|"טיפול"|"M1"|"א.ב לי-גל  סוכנות מכוניות"|"03-5189991"|"WWW.DUCATI.CO.IL"
"13686"|"093"|"MOTO GUZZI"|"V9,V7"|"2021"|"2016-01-01"|"2017-12-31"|"תקלה סידרתית בטיחותית"|"אחר"|"אפשרות ללחץ בצנרת ABS"|"בדיקה"|"M1"|"עופר חברה לרכב בעמ"|"03-5158856/7"|"WWW.OFERAVNIR.CO.IL/RECALLS.ASPX"
"13687"|"001"|"TOYOTA"|"RX450H"|"2021"|"2015-12-01"|"2015-12-31"|"תקלה סידרתית בטיחותית"|"כריות אוויר"|"קיים חשש לפגם בשכבת הבידוד הפנימית של חיישני מערכת כרית האוויר"|"בדיקה"|"M1"|"יוניון מוטורס בעמ"|"1-800-22-1514"|"WWW.TOYOTA.CO.IL/SERVICE-AND-ACCESSORIES/RECALL"
"13688"|"001"|"TOYOTA"|"AVALON,SEQUOIA"|"2021"|"2018-01-01"|"2018-12-31"|"תקלה סידרתית בטיחותית"|"כריות אוויר"|"קיים חשש שכריות האוויר לא יפתחו בזמן תאונה"|"עדכון תוכנה"|"M1"|"יוניון מוטורס בעמ"|"1-800-22-1514"|"WWW.TOYOTA.CO.IL/SERVICE-AND-ACCESSORIES/RECALL"
"13689"|"001"|"TOYOTA"|"PRIUS HYBRID"|"2021"|"2010-01-01"|"2014-12-31"|"תקלה סידרתית בטיחותית"|"מערכת העברת כוח"|"קיים חשש שלא תתבצע העברת המערכת ההיברידית למצב בטוח כשנדרש, על ידי התוכנה האחראית על העברה זו."|"עדכון תוכנה"|"M1"|"יוניון מוטורס בעמ"|"1-800-22-1514"|"WWW.TOYOTA.CO.IL/SERVICE-AND-ACCESSORIES/RECALL"
"13691"|"105"|"SUZUKI MOTORCYCLES"|"GXS250R"|"2021"|"2018-01-01"|"2018-12-31"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"החלפת נורה ראשית לנורה משופרת, דבר שעלול לגרום במקרים קיצוניים לשריפת הנורה הראשית."|"החלפה"|"L3"|"אבניר חברה לרכב בעמ"|"03-5158856/7"|"WWW.OFERAVNIR.CO.IL/RECALLS"
"13692"|"023"|"FORD"|"EXPLORER,FWD,AWD"|"2021"|"2013-01-01"|"2017-12-31"|"תקלה סידרתית בטיחותית"|"היגוי ומתלים"|"חשש עקב קורוזיה תפוח ביד סרן עלול להיתפס"|"בדיקה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"13693"|"002"|"MAZDA"|"CX-30"|"2021"|"2019-07-01"|"2020-05-31"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לכשל בבולם תא מטען חשמלי העלול להיסגר חלקית ממצב פתוח מלא באופן לא צפוי."|"בדיקה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.MAZDA.CO.IL/RECALL.ASPX"
"13697"|"119"|"FIAT PROFESSIONAL"|"DUCATO"|"2021"|"2019-01-01"|"2019-12-31"|"תקלה סידרתית בטיחותית"|"היגוי ומתלים"|"אפשרות להתקנת מפרקי הגה שאינם תואמים למפרט."|"בדיקה"|"M1"|"סמלת מוטורס בעמ"|"*8545"|"WWW.FIATPROFESSIONAL.CO.IL"
"13701"|"023"|"FORD"|"F150"|"2021"|"2017-01-01"|"2020-12-31"|"קמפיין שרות טכני"|"מנוע ומערכותיו"|"רעש נקישה מגלגלת תזמון גל הזיזים לאחר התנעה"|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"13703"|"023"|"FORD"|"EXPLORER"|"2021"|"2011-01-01"|"2017-12-31"|"קמפיין שרות טכני"|"מנוע ומערכותיו"|"חשש הנוגע לחדירה של ריחות או גזי פליטה לרכב."|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"13704"|"115"|"HONDA MOTORCYCLES"|"CRF1100"|"2021"|"2020-01-01"|"2020-12-31"|"תקלה סידרתית בטיחותית"|"בלמים"|"כתוצאה מטעות הרכבה בפס הייצור תיתכן תקלה ביחידת ה ABS"|"בדיקה"|"M1"|"מאיר חברה למכוניות ומשאיות בע"|"03-9182100"|"WWW.HONDABIKE.CO.IL/RECALL"
"13707"|"003"|"HONDA"|"ACCORD,INSIGHT"|"2021"|"2018-01-01"|"2020-12-31"|"תקלה סידרתית בטיחותית"|"אחר"|"תקשורת מחשבים לא יציבה עלולה לגרום לחלק ממערכות הבטיחות לא לתפקד כנדרש"|"עדכון תוכנה"|"M1"|"מאיר חברה למכוניות ומשאיות בע"|"*5789"|"WWW.MCT.CO.IL/RECALL"
"13709"|"121"|"ISUZU"|"DMAX"|"2021"|"2020-01-01"|"2020-12-31"|"תקלה סידרתית בטיחותית"|"חגורות בטיחות"|"לשונית הנעילה הכפולה של מחברי קדם מותחני חגורות הבטיחות הצדיות-אחוריות עלולה שלא להיות מהודקת כנדרש."|"בדיקה"|"M1"|"יוניברסל מוטורס ישראל בעמ"|"03-9534455"|"WWW.ISUZU-DMAX.CO.IL"
"13711"|"039"|"MITSUBISHI"|"OUTLANDER"|"2021"|"2016-01-01"|"2016-12-31"|"תקלה סידרתית בטיחותית"|"בלמים"|"במקרים קיצונים עלולה לחדור לחות למנגנון בלם החניה, מה שעלול לגרום לליקוי בפעולת בלם החניה"|"טיפול"|"M1"|"כלמוביל מיצובישי"|"*3151"|"WWW.MITSUBISHI-ISRAEL.CO.IL"
"13712"|"049"|"SCANIA"|"L,P,G,S"|"2021"|"2019-01-01"|"2021-12-31"|"תקלה סידרתית בטיחותית"|"אחר"|"יתכן ויהיו מקרים, בהם אום העיגון עבור צילינדר הרמת קבינה, לא הודקה. במקרים נדירים, הקבינה עלולה ליפול קדימה במהלך הרמתה"|"בדיקה"|"M1"|"מקס משאיות ואוטובוסים בעמ"|"054-3060190"|"WWW.MAXTB.CO.IL"
"13715"|"038"|"MERCEDES BENZ"|"GLC 253,C CLASS"|"2021"|"2016-01-01"|"2020-12-31"|"תקלה סידרתית בטיחותית"|"מנוע ומערכותיו"|"יתכן וצינור מערכת מניעת התלקחות בתא המנוע במקרה של תאונה, לא מחובר באופן תקין, דבר העלול למנוע כיבוי יעיל של ההתקלחות"|"בדיקה"|"M1"|"כלמוביל מרצדס"|"03-9153030"|"WWW.COLMOBIL-RECALL.CO.IL"
"13716"|"009"|"BMW"|"X5"|"2021"|"2020-03-09"|"2020-03-30"|"קמפיין שרות טכני"|"אביזרים"|"מצלמה אחורית"|"בדיקה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.BMW.CO.IL/RECALL/INDEX.HTML"
"13717"|"023"|"FORD"|"TRANSIT"|"2021"|"2019-03-15"|"2021-01-25"|"תקלה סידרתית בטיחותית"|"מנוע ומערכותיו"|"חשש לקושי בתהליך הניטור של מסנן חלקיקים"|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"13719"|"023"|"FORD"|"F550"|"2021"|"2013-09-17"|"2016-07-03"|"תקלה סידרתית בטיחותית"|"מנוע ומערכותיו"|"חשש לכשל אפשרי במסנן החלקיקים"|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"13722"|"034"|"LAND ROVER"|"DISCOVERY,DEFENDER"|"2021"|"2021-01-01"|"2021-12-31"|"תקלה סידרתית בטיחותית"|"מערכת הפליטה"|"חשש לאומים לא מהודקים כראוי בצינור הפליטה"|"הידוק"|"M1"|"חברת המזרח"|"03-9213588 ,*8998"|"WWW.LANDROVER.CO.IL"
"13724"|"009"|"BMW"|"R1250GS,R1250GS ADV"|"2021"|"2020-09-01"|"2021-02-28"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לכשל בתאורה אחורית"|"עדכון תוכנה"|"L3"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.BMW.CO.IL/RECALL/INDEX.HTML"
"13728"|"009"|"BMW"|"8"|"2021"|"2019-06-01"|"2020-02-28"|"קמפיין שרות טכני"|"מערכת יציבות"|"קבלת נתונים לא תקינים מיחידת מודול בקרת יציבות"|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.BMW.CO.IL/RECALL/INDEX.HTML"
"13731"|"043"|"POLARIS"|"RANGER 1000,RANGER 1000XP"|"2021"|"2020-01-01"|"2021-12-31"|"תקלה סידרתית בטיחותית"|"בלמים"|"תקלה בדוושת האצה שעלולה לגרום לירידה איטית בסיבובי מנוע של כלי הרכב"|"החלפה"|"M1"|"דוד לובינסקי בעמ"|"*2171"|"WWW.MOTOSPORT.CO.IL/MOTO-SPORT-RECALL"
"13732"|"006"|"AUDI"|"A7,A8"|"2021"|"2018-01-01"|"2021-12-31"|"תקלה סידרתית בטיחותית"|"אחר"|"יתכן כי בשל פגם בתהליך היצור של הדשבורדים, בעת תאונה ייתכן כי כרית האוויר הקדמית של הנוסע לא תפתח כראוי, וכן ייתכן כי חל"|"בדיקה"|"M1"|"צ'מפיון מוטורס בעמ"|"03-5775236"|"WWW.CHAMPIONMOTORS.CO.IL/SERVICE/SERVICE-CENTERS"
"13734"|"054"|"SUZUKI"|"IGNIS"|"2021"|"2021-01-01"|"2021-12-31"|"תקלה סידרתית בטיחותית"|"מערכת הדלק"|"חשש לדליפת דלק עקב חיבור לקוי של נשם מיכל הדלק"|"בדיקה"|"M1"|"מכשירי תנועה ומכוניות 4002 בעמ"|"1-700-701-900"|"WWW.SUZUKI.CO.IL/ RECALL"
"13737"|"003"|"HONDA"|"CBR 1000"|"2021"|"2020-01-01"|"2020-12-31"|"תקלה סידרתית בטיחותית"|"בלמים"|"יתכן כי פלטת תומך חיבור לבולם האחורי הותקנה בצורה שגויה כשהפנים והחוץ במצב הפוך."|"בדיקה"|"M1"|"מאיר חברה למכוניות ומשאיות בע"|"*5789"|"WWW.MCT.CO.IL/RECALL"
"13739"|"023"|"FORD"|"F-550,F-350"|"2021"|"2012-04-16"|"2018-10-24"|"תקלה סידרתית בטיחותית"|"מערכת הפליטה"|"חשש לכשל תוכנה בחיווי תקלה בחיישן NO"|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"13740"|"003"|"HONDA"|"ODYSSEY,PILOT"|"2021"|"2018-01-01"|"2021-12-31"|"תקלה סידרתית בטיחותית"|"אחר"|"לוח השעונים עלול להפסיק לתפקד"|"עדכון תוכנה"|"M1"|"מאיר חברה למכוניות ומשאיות בע"|"*5789"|"WWW.MCT.CO.IL/RECALL"
"13742"|"053"|"SUBARU"|"IMPREZA"|"2021"|"2004-01-01"|"2011-12-31"|"תקלה סידרתית בטיחותית"|"כריות אוויר"|"אפשרות לכשל בפעולת כרית אויר נוסע מסוג TAKATA"|"בדיקה"|"M1"|"יפנאוטו חברה ישראלית לרכב בעמ"|"*8545"|"WWW.SUBARU.CO.IL"
"13743"|"057"|"VOLKSWAGEN"|"POLO,CRAFTER"|"2021"|"2007-01-01"|"2008-12-31"|"תקלה סידרתית בטיחותית"|"כריות אוויר"|"חומר ההנעה בכרית האוויר הקדמית בצד הנהג עלול לאבד מתכונותיו בשל חשיפה ממושכת לשינויים משמעותיים בטמפרטורה ולחות אוויר גב"|"החלפה"|"M1"|"צ'מפיון מוטורס בעמ"|"03-5775236"|"WWW.CHAMPIONMOTORS.CO.IL/SERVICE/SERVICE-CENTERS"
"13747"|"023"|"FORD"|"MUSTANG"|"2021"|"2017-05-03"|"2020-11-10"|"תקלה סידרתית בטיחותית"|"מערכת הדלק"|"מיכל אדי דלק לא תקין"|"החלפה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"13749"|"089"|"KTM"|"ADVENTURE 790"|"2021"|"2019-01-01"|"2020-12-31"|"תקלה סידרתית בטיחותית"|"בלמים"|"כשל בקפיץ משאבת בלם קדמית"|"החלפה"|"M1"|"דוד לובינסקי בעמ"|"03-6710570"|"WWW.MOTOSPORT.CO.IL"
"13751"|"053"|"SUBARU"|"XV,CROSSTREK"|"2021"|"2018-01-01"|"2019-12-31"|"תקלה סידרתית בטיחותית"|"מנוע ומערכותיו"|"אפשרות לכשל במערכת ההצתה של המנוע"|"החלפה"|"M1"|"יפנאוטו חברה ישראלית לרכב בעמ"|"*8545"|"WWW.SUBARU.CO.IL"
"13754"|"056"|"VOLVO"|"S60"|"2021"|"2001-01-01"|"2003-12-31"|"תקלה סידרתית בטיחותית"|"כריות אוויר"|"יחידת הניפוח בצד הנהג עלולה לפזר חלקיקי מתכת בזמן פתיחה"|"החלפה"|"M1"|"מאיר חברה למכוניות ומשאיות בע"|"*5789"|"WWW.MCT.CO.IL/RECALL"
"13755"|"056"|"VOLVO"|"S80"|"2021"|"2002-01-01"|"2003-12-31"|"תקלה סידרתית בטיחותית"|"כריות אוויר"|"יחידת הניפוח בצד הנהג עלולה לפזר חלקיקי מתכת בזמן פתיחה"|"החלפה"|"M1"|"מאיר חברה למכוניות ומשאיות בע"|"*5789"|"WWW.MCT.CO.IL/RECALL"
"13756"|"009"|"BMW"|"X1,X3,X5,X6"|"2021"|"2006-08-01"|"2014-09-30"|"תקלה סידרתית בטיחותית"|"כריות אוויר"|"כשל בנפץ כרית אויר הנהג"|"החלפה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.BMW.CO.IL/RECALL/INDEX.HTML"
"13757"|"009"|"BMW"|"X5,X6"|"2021"|"2007-04-01"|"2012-10-30"|"תקלה סידרתית בטיחותית"|"כריות אוויר"|"כשל ביחידת ניפוח של כרית אויר צד נוסע"|"החלפה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.BMW.CO.IL/RECALL/INDEX.HTML"
"13758"|"001"|"TOYOTA"|"HIGHLANDER"|"2021"|"2017-01-01"|"2017-12-31"|"תקלה סידרתית בטיחותית"|"מנוע ומערכותיו"|"קיים חשש לנזילת שמן מצינור קירור שמן מנוע"|"החלפה"|"M1"|"יוניון מוטורס בעמ"|"1-800-22-1514"|"WWW.TOYOTA.CO.IL/SERVICE-AND-ACCESSORIES/RECALL"
"13759"|"001"|"TOYOTA"|"CAMRY"|"2021"|"2007-01-01"|"2007-12-31"|"תקלה סידרתית בטיחותית"|"אביזרים"|"קיים חשש להרכבה לקויה של שטיח רצפת נהג"|"בדיקה"|"M1"|"יוניון מוטורס בעמ"|"1-800-22-1514"|"WWW.TOYOTA.CO.IL/SERVICE-AND-ACCESSORIES/RECALL"
"13761"|"053"|"SUBARU"|"XV,CROSSTREK"|"2021"|"2018-01-01"|"2019-12-31"|"תקלה סידרתית בטיחותית"|"מנוע ומערכותיו"|"אפשרות לחופש בבורגי תושבת המייצב האחורי"|"בדיקה"|"M1"|"יפנאוטו חברה ישראלית לרכב בעמ"|"*8545"|"WWW.SUBARU.CO.IL"
"13762"|"011"|"CHEVROLET"|"CRUZE"|"2021"|"2010-01-01"|"2016-12-31"|"תקלה סידרתית בטיחותית"|"כריות אוויר"|"ייתכן וקיים פגם ביחידת ניפוח כרית האוויר הקדמית בצד הנהג"|"החלפה"|"M1"|"יוניברסל מוטורס ישראל בעמ"|"03-9534455"|"WWW.CHEVROLET.CO.IL"
"13763"|"011"|"CHEVROLET"|"TRAX"|"2021"|"2014-01-01"|"2018-12-31"|"תקלה סידרתית בטיחותית"|"כריות אוויר"|"ייתכן וקיים פגם ביחידת ניפוח כרית האוויר הקדמית בצד הנהג"|"החלפה"|"M1"|"יוניברסל מוטורס ישראל בעמ"|"03-9534455"|"WWW.CHEVROLET.CO.IL"
"13764"|"054"|"SUZUKI"|"JIMNY"|"2021"|"2019-01-01"|"2020-12-31"|"תקלה סידרתית בטיחותית"|"כריות אוויר"|"חשש לאי הפעלת כריות האוויר הצידיות בזמן תאונה"|"החלפה"|"M1"|"מכשירי תנועה ומכוניות 4002 בעמ"|"1-700-701-900"|"WWW.SUZUKI.CO.IL/ RECALL"
"13767"|"011"|"CHEVROLET"|"ORLANDO,SONIC"|"2021"|"2012-01-01"|"2017-12-31"|"תקלה סידרתית בטיחותית"|"כריות אוויר"|"ייתכן וקיים פגם ביחידת ניפוח כרית האוויר הקדמית בצד הנהג."|"החלפה"|"M1"|"יוניברסל מוטורס ישראל בעמ"|"03-9534455"|"WWW.CHEVROLET.CO.IL"
"13769"|"053"|"SUBARU"|"FORESTER"|"2021"|"2019-01-01"|"2019-12-31"|"תקלה סידרתית בטיחותית"|"מנוע ומערכותיו"|"אפשרות לחופש בבורגי תושבת המייצב האחורי"|"בדיקה"|"M1"|"יפנאוטו חברה ישראלית לרכב בעמ"|"*8545"|"WWW.SUBARU.CO.IL"
"13771"|"024"|"GMC"|"SAVANA"|"2021"|"2003-01-01"|"2003-12-31"|"תקלה סידרתית בטיחותית"|"אביזרים"|"ייתכן ותיווצר קורוזיה בשקע מנורת לוחית הרישוי האחורית"|"התקנת אביזר"|"M1"|"יוניברסל מוטורס ישראל בעמ"|"03-9534455"|""
"13772"|"060"|"BUICK"|"REGAL"|"2021"|"1997-01-01"|"2003-12-31"|"תקלה סידרתית בטיחותית"|"מנוע ומערכותיו"|"ייתכן מצב של נזילת טיפות שמן מהמנוע לסעפת הפליטה בעת בלימה חזקה. בהתקיים תנאים מסוימים, עלולה להיווצר התלקחות בתא המנוע"|"החלפה"|"M1"|"יוניברסל מוטורס ישראל בעמ"|"03-9534455"|"WWW.CHEVROLET.CO.IL"
"13774"|"060"|"BUICK"|"PARK AVENUE"|"2021"|"1998-01-01"|"2000-12-31"|"תקלה סידרתית בטיחותית"|"מערכת הדלק"|"תתכן דליפה מווסת לחץ הדלק"|"בדיקה"|"M1"|"יוניברסל מוטורס ישראל בעמ"|"03-9534455"|"WWW.CHEVROLET.CO.IL"
"13775"|"060"|"BUICK"|"PARK AVENUE"|"2021"|"2001-01-01"|"2003-12-31"|"תקלה סידרתית בטיחותית"|"אחר"|"ייתכן מצב בו כבל ידית שחרור תא המטען בעת חירום אינו ממוקם כנדרש. אם הכבל אינו במיקום הנכון, ייתכן שאדם הלכוד בתא המטען ל"|"התקנת אביזר"|"M1"|"יוניברסל מוטורס ישראל בעמ"|"03-9534455"|"WWW.CHEVROLET.CO.IL"
"13777"|"020"|"DUCATI"|"XD"|"2021"|"2016-01-01"|"2018-12-31"|"תקלה סידרתית בטיחותית"|"אחר"|"בעיה אפשרית בתושבת רגלית הצד"|"החלפה"|"L3"|"ליגל אופנועים בעמ"|"03-5189991"|"WWW.DUCATI.CO.IL"
"13778"|"009"|"BMW"|"IX3"|"2021"|"2020-01-01"|"2021-12-31"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לכשל בתכנת מערכת מתח גבוה בהיבט זיהוי כשל בסוללה באירוע תאונתי"|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.BMW.CO.IL/RECALL/INDEX.HTML"
"13779"|"023"|"FORD"|"MUSTANG"|"2021"|"2017-05-03"|"2020-11-10"|"תקלה סידרתית בטיחותית"|"מערכת הדלק"|"מיכל אדי דלק לא תקין"|"החלפה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
